"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","predicted","-","0.94",,"DDB1 (FI) PSMD3","true",,"DDB1 (FI) PSMD3"
"FI","predicted","-","0.91",,"CSDE1 (FI) HNRNPU","true",,"CSDE1 (FI) HNRNPU"
"FI","activated by; complex; input","<-","1.0",,"NOL6 (FI) WDR75","true",,"NOL6 (FI) WDR75"
"FI","predicted","-","0.9",,"RSL1D1 (FI) WDR3","true",,"RSL1D1 (FI) WDR3"
"FI","activate","->","1.0",,"NIP7 (FI) UTP6","true",,"NIP7 (FI) UTP6"
"FI","activate","->","1.0",,"RPS5 (FI) WDR3","true",,"RPS5 (FI) WDR3"
"FI","predicted","-","0.89",,"MCM2 (FI) MKI67","true",,"MCM2 (FI) MKI67"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) UTP14A","true",,"EXOSC9 (FI) UTP14A"
"FI","complex; input","-","1.0",,"SIN3B (FI) TBL1XR1","true",,"SIN3B (FI) TBL1XR1"
"FI","complex","-","1.0",,"MRPL38 (FI) MRPL46","true",,"MRPL38 (FI) MRPL46"
"FI","catalyze; complex; input","->","1.0",,"PRPF8 (FI) RBM22","true",,"PRPF8 (FI) RBM22"
"FI","complex","-","1.0",,"MRPL38 (FI) MRPL43","true",,"MRPL38 (FI) MRPL43"
"FI","complex; input","-","1.0",,"TCP1 (FI) TUBA4A","true",,"TCP1 (FI) TUBA4A"
"FI","complex; input","-","1.0",,"BAZ1B (FI) DDX21","true",,"BAZ1B (FI) DDX21"
"FI","complex","-","1.0",,"EMG1 (FI) MPHOSPH10","true",,"EMG1 (FI) MPHOSPH10"
"FI","PPrel: activation; complex; input","->","1.0",,"C5 (FI) C5AR1","true",,"C5 (FI) C5AR1"
"FI","predicted","-","0.98",,"HSP90AB1 (FI) HSPA4","true",,"HSP90AB1 (FI) HSPA4"
"FI","complex; input","-","1.0",,"PDS5A (FI) RANBP2","true",,"PDS5A (FI) RANBP2"
"FI","catalyzed by; complex; input","<-","1.0",,"RBM22 (FI) SNRPA1","true",,"RBM22 (FI) SNRPA1"
"FI","complex","-","1.0",,"MRPS17 (FI) MRPS2","true",,"MRPS17 (FI) MRPS2"
"FI","complex; input","-","1.0",,"HSP90AB1 (FI) HSPA8","true",,"HSP90AB1 (FI) HSPA8"
"FI","complex","-","1.0",,"TCP1 (FI) TUBA3E","true",,"TCP1 (FI) TUBA3E"
"FI","catalyze","->","1.0",,"NUP54 (FI) TOP2A","true",,"NUP54 (FI) TOP2A"
"FI","complex","-","1.0",,"MRPS17 (FI) MRPS7","true",,"MRPS17 (FI) MRPS7"
"FI","complex; input","-","1.0",,"CCT7 (FI) DCAF7","true",,"CCT7 (FI) DCAF7"
"FI","complex; input","-","1.0",,"C8A (FI) VTN","true",,"C8A (FI) VTN"
"FI","complex; input","-","1.0",,"GFM1 (FI) MRPS30","true",,"GFM1 (FI) MRPS30"
"FI","complex; input","-","1.0",,"BRAF (FI) LAMTOR3","true",,"BRAF (FI) LAMTOR3"
"FI","catalyzed by","<-","1.0",,"EMG1 (FI) EXOSC2","true",,"EMG1 (FI) EXOSC2"
"FI","complex; input","-","1.0",,"DDX5 (FI) POLR2B","true",,"DDX5 (FI) POLR2B"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) RBM10","true",,"EFTUD2 (FI) RBM10"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL38 (FI) RPS5","true",,"RPL38 (FI) RPS5"
"FI","complex","-","1.0",,"PSMD13 (FI) PSMD3","true",,"PSMD13 (FI) PSMD3"
"FI","complex; input","-","1.0",,"POLR2B (FI) SRRT","true",,"POLR2B (FI) SRRT"
"FI","predicted","-","0.94",,"NIP7 (FI) RSL1D1","true",,"NIP7 (FI) RSL1D1"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) RBM17","true",,"EFTUD2 (FI) RBM17"
"FI","complex","-","1.0",,"NOP56 (FI) RRP9","true",,"NOP56 (FI) RRP9"
"FI","complex; input","-","1.0",,"APCS (FI) APOE","true",,"APCS (FI) APOE"
"FI","activated by","<-","1.0",,"PDCD11 (FI) RPS5","true",,"PDCD11 (FI) RPS5"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL1 (FI) PTCD3","true",,"MRPL1 (FI) PTCD3"
"FI","PPrel: binding/association","-","1.0",,"ITGB7 (FI) VASP","true",,"ITGB7 (FI) VASP"
"FI","predicted","-","0.94",,"TOMM20 (FI) VDAC1","true",,"TOMM20 (FI) VDAC1"
"FI","activated by","<-","1.0",,"CPSF3 (FI) NUP107","true",,"CPSF3 (FI) NUP107"
"FI","activate","->","1.0",,"BOP1 (FI) UTP6","true",,"BOP1 (FI) UTP6"
"FI","predicted","-","0.89",,"MYBBP1A (FI) PA2G4","true",,"MYBBP1A (FI) PA2G4"
"FI","catalyze; complex; input","->","1.0",,"NUP153 (FI) RANBP2","true",,"NUP153 (FI) RANBP2"
"FI","activate","->","1.0",,"RPS5 (FI) UTP14A","true",,"RPS5 (FI) UTP14A"
"FI","complex","-","1.0",,"DAP3 (FI) MRPS17","true",,"DAP3 (FI) MRPS17"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP62","true",,"HNRNPC (FI) NUP62"
"FI","catalyze; complex; input","->","1.0",,"EFTUD2 (FI) RBM22","true",,"EFTUD2 (FI) RBM22"
"FI","catalyze; complex; input","->","1.0",,"HNRNPC (FI) RBM22","true",,"HNRNPC (FI) RBM22"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL22","true",,"MRPL1 (FI) MRPL22"
"FI","catalyze","->","1.0",,"CTSG (FI) IGFALS","true",,"CTSG (FI) IGFALS"
"FI","complex; input","-","1.0",,"TCP1 (FI) TUBA1C","true",,"TCP1 (FI) TUBA1C"
"FI","complex","-","1.0",,"TCP1 (FI) TUBA1B","true",,"TCP1 (FI) TUBA1B"
"FI","predicted","-","0.92",,"HSP90AB1 (FI) MCM2","true",,"HSP90AB1 (FI) MCM2"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL17","true",,"MRPL1 (FI) MRPL17"
"FI","predicted","-","0.98",,"NOP2 (FI) PDCD11","true",,"NOP2 (FI) PDCD11"
"FI","predicted","-","0.98",,"HSP90AB1 (FI) HSPD1","true",,"HSP90AB1 (FI) HSPD1"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL19","true",,"MRPL1 (FI) MRPL19"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) PUF60","true",,"HSPA8 (FI) PUF60"
"FI","complex; input","-","1.0",,"MCM5 (FI) MCM7","true",,"MCM5 (FI) MCM7"
"FI","predicted","-","0.93",,"NOL6 (FI) RRP12","true",,"NOL6 (FI) RRP12"
"FI","complex; input","-","1.0",,"MCM5 (FI) MCM6","true",,"MCM5 (FI) MCM6"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) HSPA8","true",,"DHX15 (FI) HSPA8"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) SRRT","true",,"DHX15 (FI) SRRT"
"FI","predicted","-","0.9",,"CNOT1 (FI) ZC3HAV1","true",,"CNOT1 (FI) ZC3HAV1"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP54","true",,"HNRNPC (FI) NUP54"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL13","true",,"MRPL1 (FI) MRPL13"
"FI","predicted","-","0.94",,"NOP2 (FI) RSL1D1","true",,"NOP2 (FI) RSL1D1"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL15","true",,"MRPL1 (FI) MRPL15"
"FI","input","-","1.0",,"NBN (FI) XRCC6","true",,"NBN (FI) XRCC6"
"FI","input","-","1.0",,"NBN (FI) XRCC5","true",,"NBN (FI) XRCC5"
"FI","catalyze; complex; input","->","1.0",,"HNRNPC (FI) RBM17","true",,"HNRNPC (FI) RBM17"
"FI","predicted","-","0.89",,"NHP2 (FI) NOC4L","true",,"NHP2 (FI) NOC4L"
"FI","activated by","<-","1.0",,"KRR1 (FI) RPS5","true",,"KRR1 (FI) RPS5"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL11","true",,"MRPL1 (FI) MRPL11"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL12","true",,"MRPL1 (FI) MRPL12"
"FI","predicted","-","0.95",,"PNO1 (FI) UTP14A","true",,"PNO1 (FI) UTP14A"
"FI","complex","-","1.0",,"PRPF6 (FI) RBM42","true",,"PRPF6 (FI) RBM42"
"FI","activate; input","->","1.0",,"NUP54 (FI) THOC2","true",,"NUP54 (FI) THOC2"
"FI","predicted","-","0.91",,"BRAF (FI) HSPA9","true",,"BRAF (FI) HSPA9"
"FI","complex; input","-","1.0",,"CUL4B (FI) POLR2B","true",,"CUL4B (FI) POLR2B"
"FI","complex","-","1.0",,"EFTUD2 (FI) RBM42","true",,"EFTUD2 (FI) RBM42"
"FI","complex","-","1.0",,"CPSF3 (FI) HNRNPU","true",,"CPSF3 (FI) HNRNPU"
"FI","complex; input","-","1.0",,"HNRNPC (FI) RBM42","true",,"HNRNPC (FI) RBM42"
"FI","complex; input","-","1.0",,"COL5A2 (FI) ITGAX","true",,"COL5A2 (FI) ITGAX"
"FI","complex","-","1.0",,"FIP1L1 (FI) HNRNPC","true",,"FIP1L1 (FI) HNRNPC"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP43","true",,"HNRNPC (FI) NUP43"
"FI","predicted","-","0.94",,"KCMF1 (FI) UBR4","false",,"KCMF1 (FI) UBR4"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL46","true",,"MRPL1 (FI) MRPL46"
"FI","predicted","-","0.95",,"HSPA8 (FI) XRCC6","true",,"HSPA8 (FI) XRCC6"
"FI","predicted","-","0.9",,"HSPA8 (FI) XRCC5","true",,"HSPA8 (FI) XRCC5"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) SF3B3","true",,"CDC5L (FI) SF3B3"
"FI","complex","-","1.0",,"PNO1 (FI) RPS21","true",,"PNO1 (FI) RPS21"
"FI","predicted","-","0.9",,"DHX15 (FI) HSPD1","true",,"DHX15 (FI) HSPD1"
"FI","complex; input","-","1.0",,"HEATR1 (FI) UTP15","true",,"HEATR1 (FI) UTP15"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL43","true",,"MRPL1 (FI) MRPL43"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL17 (FI) MRPS18B","true",,"MRPL17 (FI) MRPS18B"
"FI","predicted","-","0.97",,"MCM7 (FI) SSRP1","true",,"MCM7 (FI) SSRP1"
"FI","complex; input","-","1.0",,"COL5A2 (FI) ITGAM","true",,"COL5A2 (FI) ITGAM"
"FI","predicted","-","0.95",,"CDC5L (FI) DDB1","true",,"CDC5L (FI) DDB1"
"FI","activated by","<-","1.0",,"CPSF3 (FI) TPR","true",,"CPSF3 (FI) TPR"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL9","true",,"MRPL17 (FI) MRPL9"
"FI","complex","-","1.0",,"CPSF3 (FI) HNRNPC","true",,"CPSF3 (FI) HNRNPC"
"FI","complex; input","-","1.0",,"PRPF3 (FI) SMU1","true",,"PRPF3 (FI) SMU1"
"FI","complex; input","-","1.0",,"COL5A2 (FI) ITGB7","true",,"COL5A2 (FI) ITGB7"
"FI","predicted","-","0.93",,"SMC1A (FI) TUBA1B","true",,"SMC1A (FI) TUBA1B"
"FI","predicted","-","0.92",,"SMC1A (FI) TUBA1C","true",,"SMC1A (FI) TUBA1C"
"FI","activated by","<-","1.0",,"CPSF3 (FI) NUP153","true",,"CPSF3 (FI) NUP153"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP35","true",,"HNRNPC (FI) NUP35"
"FI","activate","->","1.0",,"RBM28 (FI) WDR3","true",,"RBM28 (FI) WDR3"
"FI","complex; input","-","1.0",,"SMU1 (FI) SNRPA1","true",,"SMU1 (FI) SNRPA1"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL37","true",,"MRPL1 (FI) MRPL37"
"FI","catalyzed by","<-","1.0",,"CDK7 (FI) LIG1","true",,"CDK7 (FI) LIG1"
"FI","predicted","-","0.93",,"NOP2 (FI) NOP56","true",,"NOP2 (FI) NOP56"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL38","true",,"MRPL1 (FI) MRPL38"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) PDCD11","true",,"HEATR1 (FI) PDCD11"
"FI","catalyzed by","<-","1.0",,"CDK7 (FI) LIG3","true",,"CDK7 (FI) LIG3"
"FI","predicted","-","0.95",,"NOP2 (FI) NOP58","true",,"NOP2 (FI) NOP58"
"FI","predicted","-","0.92",,"HSPA8 (FI) PA2G4","true",,"HSPA8 (FI) PA2G4"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL33","true",,"MRPL1 (FI) MRPL33"
"FI","complex","-","1.0",,"CCT7 (FI) TUBA1B","true",,"CCT7 (FI) TUBA1B"
"FI","catalyze; complex; input","->","1.0",,"DDX5 (FI) PLRG1","true",,"DDX5 (FI) PLRG1"
"FI","complex","-","1.0",,"FIP1L1 (FI) HNRNPU","true",,"FIP1L1 (FI) HNRNPU"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) SRRT","true",,"DDX46 (FI) SRRT"
"FI","predicted","-","0.93",,"HNRNPU (FI) SMARCA5","true",,"HNRNPU (FI) SMARCA5"
"FI","complex; input","-","1.0",,"COL5A2 (FI) ITGA5","true",,"COL5A2 (FI) ITGA5"
"FI","predicted","-","0.9",,"MCM5 (FI) RNASEH2A","true",,"MCM5 (FI) RNASEH2A"
"FI","predicted","-","0.9",,"HSP90AB1 (FI) RANBP2","true",,"HSP90AB1 (FI) RANBP2"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) HEATR1","true",,"EXOSC9 (FI) HEATR1"
"FI","complex; input","-","1.0",,"CCT7 (FI) TUBA1C","true",,"CCT7 (FI) TUBA1C"
"FI","complex","-","1.0",,"PRPF8 (FI) RBM42","true",,"PRPF8 (FI) RBM42"
"FI","PPrel: inhibited by; activated by; complex; input","-","1.0",,"CFB (FI) CFH","true",,"CFB (FI) CFH"
"FI","predicted","-","0.92",,"NOP58 (FI) PA2G4","true",,"NOP58 (FI) PA2G4"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) RBM10","true",,"HSPA8 (FI) RBM10"
"FI","complex; input","-","1.0",,"SNRNP200 (FI) SRRT","true",,"SNRNP200 (FI) SRRT"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) RBM10","true",,"PLRG1 (FI) RBM10"
"FI","complex","-","1.0",,"MRPL19 (FI) MRPL9","true",,"MRPL19 (FI) MRPL9"
"FI","complex; input; reaction","-","1.0",,"C8B (FI) CLU","true",,"C8B (FI) CLU"
"FI","predicted","-","0.91",,"CHEK2 (FI) EFTUD2","true",,"CHEK2 (FI) EFTUD2"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) RBM17","true",,"PLRG1 (FI) RBM17"
"FI","predicted","-","0.9",,"NAA15 (FI) PRKDC","true",,"NAA15 (FI) PRKDC"
"FI","complex; inhibite; input","-|","1.0",,"APOC3 (FI) APOE","true",,"APOC3 (FI) APOE"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) RBM17","true",,"HSPA8 (FI) RBM17"
"FI","catalyze","->","1.0",,"NUP54 (FI) XPOT","true",,"NUP54 (FI) XPOT"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) DDX46","true",,"CDC5L (FI) DDX46"
"FI","complex","-","1.0",,"CPSF3 (FI) DDX5","true",,"CPSF3 (FI) DDX5"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP98","true",,"HNRNPC (FI) NUP98"
"FI","predicted","-","0.92",,"LARS2 (FI) MRPL11","true",,"LARS2 (FI) MRPL11"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL17 (FI) MRPS2","true",,"MRPL17 (FI) MRPS2"
"FI","catalyzed by","<-","1.0",,"C5 (FI) F2","true",,"C5 (FI) F2"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL17 (FI) MRPS7","true",,"MRPL17 (FI) MRPS7"
"FI","predicted","-","0.9",,"SF3B3 (FI) SMARCA1","true",,"SF3B3 (FI) SMARCA1"
"FI","complex","-","1.0",,"NUP35 (FI) RANGAP1","true",,"NUP35 (FI) RANGAP1"
"FI","catalyze; complex; input","->","1.0",,"NUP93 (FI) RANBP2","true",,"NUP93 (FI) RANBP2"
"FI","catalyzed by","<-","1.0",,"RPS21 (FI) SPCS2","true",,"RPS21 (FI) SPCS2"
"FI","predicted","-","0.94",,"HSPA8 (FI) MYBBP1A","true",,"HSPA8 (FI) MYBBP1A"
"FI","complex; input","-","1.0",,"SIN3A (FI) SIN3B","true",,"SIN3A (FI) SIN3B"
"FI","predicted","-","0.91",,"CFB (FI) CFP","true",,"CFB (FI) CFP"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP93","true",,"HNRNPC (FI) NUP93"
"FI","input","-","1.0",,"ARPC5 (FI) FCGR2A","true",,"ARPC5 (FI) FCGR2A"
"FI","complex; input","-","1.0",,"HSPA8 (FI) RBM22","true",,"HSPA8 (FI) RBM22"
"FI","complex","-","1.0",,"MRPL33 (FI) MRPL9","true",,"MRPL33 (FI) MRPL9"
"FI","predicted","-","0.9",,"MRTO4 (FI) PA2G4","true",,"MRTO4 (FI) PA2G4"
"FI","PPrel: activated by; PPrel: activation; complex; input","<->","1.0",,"C5 (FI) C6","true",,"C5 (FI) C6"
"FI","PPrel: activated by; PPrel: activation; complex; input","<->","1.0",,"C5 (FI) C7","true",,"C5 (FI) C7"
"FI","complex","-","1.0",,"RRP9 (FI) WDR3","true",,"RRP9 (FI) WDR3"
"FI","complex","-","1.0",,"PSMC2 (FI) PSMD3","true",,"PSMC2 (FI) PSMD3"
"FI","catalyzed by","<-","1.0",,"HNRNPC (FI) NUP88","true",,"HNRNPC (FI) NUP88"
"FI","predicted","-","0.91",,"CDC5L (FI) DDX21","true",,"CDC5L (FI) DDX21"
"FI","predicted","-","0.9",,"APOA1 (FI) TTR","true",,"APOA1 (FI) TTR"
"FI","predicted","-","0.93",,"HSPD1 (FI) VDAC1","true",,"HSPD1 (FI) VDAC1"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL15","true",,"MRPL13 (FI) MRPL15"
"FI","complex","-","1.0",,"NOC4L (FI) UTP6","true",,"NOC4L (FI) UTP6"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL17","true",,"MRPL13 (FI) MRPL17"
"FI","complex","-","1.0",,"FIP1L1 (FI) SF3B3","true",,"FIP1L1 (FI) SF3B3"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) DDX23","true",,"CDC5L (FI) DDX23"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL19","true",,"MRPL13 (FI) MRPL19"
"FI","complex; input","-","1.0",,"PLRG1 (FI) RBM22","true",,"PLRG1 (FI) RBM22"
"FI","complex; input","-","1.0",,"SF3B3 (FI) SMU1","true",,"SF3B3 (FI) SMU1"
"FI","catalyze; complex; input","->","1.0",,"CCNK (FI) CTDP1","true",,"CCNK (FI) CTDP1"
"FI","activated by","<-","1.0",,"HEATR1 (FI) RBM28","true",,"HEATR1 (FI) RBM28"
"FI","complex; input","-","1.0",,"CAPZB (FI) KIF2A","true",,"CAPZB (FI) KIF2A"
"FI","activated by","<-","1.0",,"MPHOSPH10 (FI) RBM28","true",,"MPHOSPH10 (FI) RBM28"
"FI","complex","-","1.0",,"PNO1 (FI) RPS4X","true",,"PNO1 (FI) RPS4X"
"FI","activate; expression regulated by; inhibite; inhibited by","-","1.0",,"PRMT1 (FI) SIN3A","true",,"PRMT1 (FI) SIN3A"
"FI","catalyzed by; complex; input","<-","1.0",,"RBM22 (FI) SNRNP200","true",,"RBM22 (FI) SNRNP200"
"FI","complex; input","-","1.0",,"PDS5A (FI) SMC1A","true",,"PDS5A (FI) SMC1A"
"FI","complex","-","1.0",,"MRPL38 (FI) MRPL9","true",,"MRPL38 (FI) MRPL9"
"FI","activate","->","1.0",,"RBM28 (FI) RRP9","true",,"RBM28 (FI) RRP9"
"FI","predicted","-","0.97",,"HSP90AB1 (FI) TCP1","true",,"HSP90AB1 (FI) TCP1"
"FI","complex","-","1.0",,"KRR1 (FI) PWP2","true",,"KRR1 (FI) PWP2"
"FI","predicted","-","0.96",,"NHP2 (FI) NOP56","true",,"NHP2 (FI) NOP56"
"FI","predicted","-","0.9",,"DIMT1 (FI) RRP9","true",,"DIMT1 (FI) RRP9"
"FI","predicted","-","0.95",,"NHP2 (FI) NOP58","true",,"NHP2 (FI) NOP58"
"FI","predicted","-","0.91",,"HMGA2 (FI) XRCC6","true",,"HMGA2 (FI) XRCC6"
"FI","predicted","-","0.91",,"HMGA2 (FI) XRCC5","true",,"HMGA2 (FI) XRCC5"
"FI","activated by; complex; input","<-","1.0",,"NOL6 (FI) WDR43","true",,"NOL6 (FI) WDR43"
"FI","complex; input","-","1.0",,"CKAP5 (FI) RANGAP1","true",,"CKAP5 (FI) RANGAP1"
"FI","predicted","-","0.91",,"BZW1 (FI) ILF2","true",,"BZW1 (FI) ILF2"
"FI","activated by; catalyzed by","<-","1.0",,"KRR1 (FI) XRN2","true",,"KRR1 (FI) XRN2"
"FI","predicted","-","0.91",,"BOP1 (FI) DDX27","true",,"BOP1 (FI) DDX27"
"FI","predicted","-","0.9",,"CDKN2AIP (FI) XRN2","true",,"CDKN2AIP (FI) XRN2"
"FI","complex; input","-","1.0",,"NUP133 (FI) TPR","true",,"NUP133 (FI) TPR"
"FI","predicted","-","0.92",,"BAZ1B (FI) HNRNPU","true",,"BAZ1B (FI) HNRNPU"
"FI","predicted","-","0.93",,"DDX21 (FI) NOP58","true",,"DDX21 (FI) NOP58"
"FI","complex","-","1.0",,"DDX23 (FI) EFTUD2","true",,"DDX23 (FI) EFTUD2"
"FI","PPrel: activated by; complex; input","<-","1.0",,"RAF1 (FI) RAP1A","true",,"RAF1 (FI) RAP1A"
"FI","reaction","-","1.0",,"BOP1 (FI) DDX21","true",,"BOP1 (FI) DDX21"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) WDR3","true",,"MPHOSPH10 (FI) WDR3"
"FI","complex; input","-","1.0",,"GFM1 (FI) MRPS18B","true",,"GFM1 (FI) MRPS18B"
"FI","predicted","-","0.94",,"CHD4 (FI) DDX5","true",,"CHD4 (FI) DDX5"
"FI","complex; input","-","1.0",,"CKAP5 (FI) RANBP2","true",,"CKAP5 (FI) RANBP2"
"FI","activate","->","1.0",,"COL4A1 (FI) F12","true",,"COL4A1 (FI) F12"
"FI","complex; input","-","1.0",,"DHX9 (FI) SRRT","true",,"DHX9 (FI) SRRT"
"FI","complex; input","-","1.0",,"HNRNPC (FI) HSP90AA1","true",,"HNRNPC (FI) HSP90AA1"
"FI","predicted","-","0.97",,"MRTO4 (FI) WDR12","true",,"MRTO4 (FI) WDR12"
"FI","predicted","-","0.94",,"SMARCA5 (FI) SSRP1","true",,"SMARCA5 (FI) SSRP1"
"FI","predicted","-","0.9",,"DDB1 (FI) HSPA9","true",,"DDB1 (FI) HSPA9"
"FI","complex; input","-","1.0",,"MCM2 (FI) MCM4","true",,"MCM2 (FI) MCM4"
"FI","complex; input","-","1.0",,"MCM2 (FI) MCM3","true",,"MCM2 (FI) MCM3"
"FI","complex; input","-","1.0",,"MCM2 (FI) MCM6","true",,"MCM2 (FI) MCM6"
"FI","complex; input","-","1.0",,"MCM2 (FI) MCM5","true",,"MCM2 (FI) MCM5"
"FI","catalyze","->","1.0",,"NUP133 (FI) TOP2A","true",,"NUP133 (FI) TOP2A"
"FI","complex; input","-","1.0",,"MCM2 (FI) MCM7","true",,"MCM2 (FI) MCM7"
"FI","predicted","-","0.95",,"CKAP5 (FI) TUBA1B","true",,"CKAP5 (FI) TUBA1B"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) UTP14A","true",,"EXOSC2 (FI) UTP14A"
"FI","predicted","-","0.89",,"EBNA1BP2 (FI) NIP7","true",,"EBNA1BP2 (FI) NIP7"
"FI","activated by","<-","1.0",,"MCM2 (FI) RFC4","true",,"MCM2 (FI) RFC4"
"FI","activated by","<-","1.0",,"MCM2 (FI) RFC2","true",,"MCM2 (FI) RFC2"
"FI","complex; input","-","1.0",,"RANGAP1 (FI) SMC1A","true",,"RANGAP1 (FI) SMC1A"
"FI","complex","-","1.0",,"NOP56 (FI) WDR3","true",,"NOP56 (FI) WDR3"
"FI","complex","-","1.0",,"PWP2 (FI) RRP9","true",,"PWP2 (FI) RRP9"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL19 (FI) MRPS2","true",,"MRPL19 (FI) MRPS2"
"FI","complex","-","1.0",,"PWP2 (FI) UTP14A","true",,"PWP2 (FI) UTP14A"
"FI","catalyzed by; complex; input","<-","1.0",,"BRCC3 (FI) CHEK2","true",,"BRCC3 (FI) CHEK2"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL19 (FI) MRPS7","true",,"MRPL19 (FI) MRPS7"
"FI","predicted","-","0.89",,"NOP58 (FI) RSL1D1","true",,"NOP58 (FI) RSL1D1"
"FI","predicted","-","0.97",,"EBNA1BP2 (FI) MRTO4","true",,"EBNA1BP2 (FI) MRTO4"
"FI","expression regulates","->","1.0",,"NFYB (FI) TOP2A","true",,"NFYB (FI) TOP2A"
"FI","complex; input","-","1.0",,"RPS4X (FI) UPF1","true",,"RPS4X (FI) UPF1"
"FI","predicted","-","0.9",,"HEATR1 (FI) POLR1D","true",,"HEATR1 (FI) POLR1D"
"FI","predicted","-","0.92",,"HNRNPU (FI) SMC4","true",,"HNRNPU (FI) SMC4"
"FI","complex; input","-","1.0",,"FCGR2A (FI) ITGAM","true",,"FCGR2A (FI) ITGAM"
"FI","expression regulated by","<-","1.0",,"MCM7 (FI) SIN3A","true",,"MCM7 (FI) SIN3A"
"FI","complex; input","-","1.0",,"DDB1 (FI) RFC4","true",,"DDB1 (FI) RFC4"
"FI","complex; input","-","1.0",,"DDB1 (FI) RFC2","true",,"DDB1 (FI) RFC2"
"FI","complex; input","-","1.0",,"POLR1B (FI) SMARCA5","true",,"POLR1B (FI) SMARCA5"
"FI","complex","-","1.0",,"CPSF3 (FI) DHX15","true",,"CPSF3 (FI) DHX15"
"FI","complex; input","-","1.0",,"HNRNPU (FI) POLR2B","true",,"HNRNPU (FI) POLR2B"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) UTP6","true",,"EXOSC9 (FI) UTP6"
"FI","catalyze","->","1.0",,"LIG3 (FI) POLR2B","true",,"LIG3 (FI) POLR2B"
"FI","predicted","-","0.97",,"GTPBP4 (FI) MYBBP1A","true",,"GTPBP4 (FI) MYBBP1A"
"FI","predicted","-","0.95",,"MMP3 (FI) TIMP1","true",,"MMP3 (FI) TIMP1"
"FI","activate","->","1.0",,"NIP7 (FI) NOC4L","true",,"NIP7 (FI) NOC4L"
"FI","complex","-","1.0",,"DHX15 (FI) FIP1L1","true",,"DHX15 (FI) FIP1L1"
"FI","complex; input","-","1.0",,"DHX15 (FI) SMU1","true",,"DHX15 (FI) SMU1"
"FI","activate; input","->","1.0",,"NUP133 (FI) THOC2","true",,"NUP133 (FI) THOC2"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) UTP6","true",,"NOL6 (FI) UTP6"
"FI","complex","-","1.0",,"EPS8L2 (FI) SPTAN1","true",,"EPS8L2 (FI) SPTAN1"
"FI","activated by; complex; input","<-","1.0",,"KRR1 (FI) NOL6","true",,"KRR1 (FI) NOL6"
