shared name
AKAP9 (FI) BRAF
AKAP9 (FI) SFI1
AKAP9 (FI) B9D2
AKAP9 (FI) B9D1
AKAP9 (FI) PAFAH1B1
AKAP9 (FI) NPHP4
AKAP9 (FI) NPHP1
AKAP9 (FI) SCLT1
AKAP9 (FI) CENPJ
AKAP9 (FI) TUBB
AKAP9 (FI) CDK4
AKAP9 (FI) CDK1
AKAP9 (FI) SSNA1
AKAP9 (FI) KCNQ1
AKAP9 (FI) DYNLL1
AKAP9 (FI) TPX2
AKAP9 (FI) CEP76
AKAP9 (FI) CEP57
AKAP9 (FI) KCNE2
AKAP9 (FI) KCNE1
AKAP9 (FI) CEP63
AKAP9 (FI) CEP70
AKAP9 (FI) CEP72
AKAP9 (FI) CEP78
AKAP9 (FI) PRKAR2B
AKAP9 (FI) CDK5RAP2
AKAP9 (FI) CC2D2A
AKAP9 (FI) CEP97
AKAP9 (FI) ALMS1
AKAP9 (FI) RAF1
AKAP9 (FI) CETN2
AKAP9 (FI) TMEM67
AKAP9 (FI) C2CD3
AKAP9 (FI) TUBA4A
AKAP9 (FI) TUBA1A
AKAP9 (FI) SDCCAG8
AKAP9 (FI) CSNK1E
AKAP9 (FI) ODF2
AKAP9 (FI) OFD1
AKAP9 (FI) PEBP1
AKAP9 (FI) TCTN2
AKAP9 (FI) TUBG2
AKAP9 (FI) TUBG1
AKAP9 (FI) CSNK1D
AKAP9 (FI) PLK1
AKAP9 (FI) PLK4
AKAP9 (FI) TCTN1
AKAP9 (FI) TCTN3
AKAP9 (FI) PRKACB
AKAP9 (FI) PRKAG1
AKAP9 (FI) PRKACA
AKAP9 (FI) PKN1
AKAP9 (FI) CLASP1
AKAP9 (FI) CLASP2
AKAP9 (FI) PCM1
AKAP9 (FI) PCNT
AKAP9 (FI) YWHAG
AKAP9 (FI) PPP2R1A
AKAP9 (FI) TTBK2
AKAP9 (FI) GRIN1
AKAP9 (FI) DCTN3
AKAP9 (FI) DCTN1
AKAP9 (FI) YWHAB
AKAP9 (FI) YWHAE
AKAP9 (FI) NDE1
AKAP9 (FI) NEK2
AKAP9 (FI) MKS1
AKAP9 (FI) DCTN2
AKAP9 (FI) NME7
AKAP9 (FI) PRKCE
AKAP9 (FI) NRAS
AKAP9 (FI) RPGRIP1L
SNCA (FI) YWHAB
SNCB (FI) SNCG
SNCB (FI) TOR2A
AKAP9 (FI) NINL
SNCA (FI) YWHAZ
SNCA (FI) YWHAH
SNCA (FI) YWHAG
SNCA (FI) YWHAQ
SNCA (FI) SNCB
SNCA (FI) SYN1
SNCA (FI) UCHL1
SNCA (FI) TUBA1A
SNCA (FI) SRC
SNCA (FI) SYK
SNCA (FI) UBB
SNCA (FI) UBC
SNCA (FI) TH
SNCA (FI) UBA52
SNCA (FI) TOR1A
SNCA (FI) TOR2A
SNCA (FI) UBE2L6
SNCA (FI) ZNF263
SNCA (FI) VAMP2
SNCA (FI) USP9X
SNCA (FI) SNCAIP
SNCA (FI) STUB1
SNCA (FI) STX1A
SNCA (FI) UBE2L3
HSPA1L (FI) HSPA5
HSPA1L (FI) HSPH1
HSPA1L (FI) STUB1
SNCA (FI) YES1
HSPA1L (FI) HSPA6
HSPA1L (FI) HSPA8
HSPA1L (FI) HSPA2
HSPA1L (FI) HSPA4
HSPA1L (FI) MAPK10
HSPA1L (FI) MAPK9
HSPA1L (FI) MAPK8
HSPA1L (FI) TOR2A
ELAVL1 (FI) TARDBP
HSPA1L (FI) SNCA
HSPA1L (FI) SNCB
HSPA1L (FI) TLR2
ELAVL1 (FI) PCBP2
ELAVL1 (FI) PUF60
ELAVL1 (FI) PCF11
ELAVL1 (FI) ISY1
ELAVL1 (FI) KPNA1
ELAVL1 (FI) GTF2F1
ELAVL1 (FI) GTF2F2
ELAVL1 (FI) PCBP1
ELAVL1 (FI) SNRNP200
ELAVL1 (FI) KPNB1
ELAVL1 (FI) KPNA6
ELAVL1 (FI) KPNA4
ELAVL1 (FI) POLR2E
ELAVL1 (FI) POLR2F
ELAVL1 (FI) POLDIP3
ELAVL1 (FI) YBX1
ELAVL1 (FI) POLR2I
ELAVL1 (FI) POLR2J
ELAVL1 (FI) POLR2G
ELAVL1 (FI) POLR2H
ELAVL1 (FI) POLR2A
ELAVL1 (FI) POLR2B
ELAVL1 (FI) POLR2K
ELAVL1 (FI) POLR2L
ELAVL1 (FI) FXR1
ELAVL1 (FI) PTBP1
ELAVL1 (FI) POLR2C
ELAVL1 (FI) POLR2D
ELAVL1 (FI) SNRPN
ELAVL1 (FI) TAF15
ELAVL1 (FI) U2AF1L4
ELAVL1 (FI) XPO1
ELAVL1 (FI) SNRPG
ELAVL1 (FI) SNRPE
ELAVL1 (FI) SNRPF
ELAVL1 (FI) SNRPB
ELAVL1 (FI) XAB2
ELAVL1 (FI) PRPF8
ELAVL1 (FI) PRPF6
ELAVL1 (FI) SNRNP40
ELAVL1 (FI) PRKCA
ELAVL1 (FI) LARP4
ELAVL1 (FI) LARP1
ELAVL1 (FI) GPKOW
ELAVL1 (FI) HSPA8
ELAVL1 (FI) NUDT21
ELAVL1 (FI) PRKDC
ELAVL1 (FI) PRKCD
ELAVL1 (FI) GIGYF2
ELAVL1 (FI) PQBP1
ELAVL1 (FI) U2AF1
ELAVL1 (FI) U2AF2
ELAVL1 (FI) HNRNPK
ELAVL1 (FI) HNRNPL
ELAVL1 (FI) HNRNPM
ELAVL1 (FI) HNRNPF
ELAVL1 (FI) HNRNPC
ELAVL1 (FI) HNRNPD
ELAVL1 (FI) HNRNPR
ELAVL1 (FI) HNRNPU
ELAVL1 (FI) TNFSF13
ELAVL1 (FI) TNPO1
ELAVL1 (FI) UPF1
ELAVL1 (FI) PPIL1
ELAVL1 (FI) SNW1
ELAVL1 (FI) PABPN1
ELAVL1 (FI) PABPC1
ELAVL1 (FI) SQSTM1
ELAVL1 (FI) RBMX
ELAVL1 (FI) PLRG1
ELAVL1 (FI) PAPOLA
ELAVL1 (FI) SRRT
ELAVL1 (FI) NUP93
ELAVL1 (FI) RPS6KB1
ELAVL1 (FI) SYMPK
ELAVL1 (FI) RBM5
ELAVL1 (FI) RBM17
ELAVL1 (FI) RBM22
ELAVL1 (FI) PRCC
ELAVL1 (FI) ELAVL2
ELAVL1 (FI) NCBP2
ELAVL1 (FI) HNRNPA2B1
ELAVL1 (FI) PUM1
ELAVL1 (FI) RBM10
ELAVL1 (FI) FIP1L1
ELAVL1 (FI) HNRNPUL1
ELAVL1 (FI) NUP214
ELAVL1 (FI) NCBP1
ELAVL1 (FI) SF3A2
ELAVL1 (FI) WDR33
ELAVL1 (FI) PRPF19
ELAVL1 (FI) PPIE
ELAVL1 (FI) SF3B2
ELAVL1 (FI) SF3B3
ELAVL1 (FI) SF3A3
ELAVL1 (FI) SF3A1
ELAVL1 (FI) PDCD6IP
ELAVL1 (FI) SF3B1
ELAVL1 (FI) SF3B4
ELAVL1 (FI) SF3B5
ELAVL1 (FI) SNRPA1
ELAVL1 (FI) SNRPD2
ELAVL1 (FI) SNRPD1
ELAVL1 (FI) SNRPD3
ELAVL1 (FI) WBP11
ELAVL1 (FI) TXNL4A
ELAVL1 (FI) SMNDC1
ELAVL1 (FI) SNRPB2
ELAVL1 (FI) PRKAG1
ELAVL1 (FI) PRKAG2
ELAVL1 (FI) PRKAG3
ELAVL1 (FI) PHF5A
ELAVL1 (FI) PRKAB2
ELAVL1 (FI) PRKAB1
ELAVL1 (FI) PRKAA1
ELAVL1 (FI) PRKAA2
ELAVL1 (FI) G3BP2
ELAVL1 (FI) G3BP1
ELAVL1 (FI) STAT3
ELAVL1 (FI) LMNA
ELAVL1 (FI) SRRM2
ELAVL1 (FI) SSB
ELAVL1 (FI) SET
ELAVL1 (FI) RAN
ELAVL1 (FI) FUS
ELAVL1 (FI) HNRNPH2
ELAVL1 (FI) HNRNPH1
ELAVL1 (FI) SRRM1
ELAVL1 (FI) HNRNPAB
ELAVL1 (FI) HNRNPA0
ELAVL1 (FI) HNRNPA1
ELAVL1 (FI) HNRNPA3
RAD54L (FI) SHCBP1
ELAVL1 (FI) RNPS1
ELAVL1 (FI) LARP1B
ELAVL1 (FI) LARP4B
RAD54L (FI) SPC25
RAD54L (FI) SPAG5
RAD54L (FI) XRCC2
RAD54L (FI) UHRF1
RAD54L (FI) RRM2
RAD54L (FI) TIMELESS
RAD54L (FI) TPX2
RAD54L (FI) TYMS
RAD54L (FI) RFC2
RAD54L (FI) RFC3
RAD54L (FI) RFC4
RAD54L (FI) RFC5
RAD54L (FI) ZWINT
RAD54L (FI) UBE2T
RAD54L (FI) TOP2A
RAD54L (FI) TOPBP1
BUB1 (FI) BUB3
RAD54L (FI) TTK
RAD54L (FI) WDHD1
RAD54L (FI) TRIP13
BUB1 (FI) NCAPD2
BUB1 (FI) NCAPG2
BUB1 (FI) TP73
BUB1 (FI) PKMYT1
BUB1 (FI) UBE2C
BUB1 (FI) KIF20B
BUB1 (FI) ZWILCH
BUB1 (FI) TPX2
BUB1 (FI) ZWINT
BUB1 (FI) MAD1L1
BUB1 (FI) KIF18B
BUB1 (FI) KIF18A
BUB1 (FI) CDC7
BUB1 (FI) CDC6
BUB1 (FI) MAD2L2
BUB1 (FI) MAD2L1
BUB1 (FI) CDK8
BUB1 (FI) CDK2
BUB1 (FI) CDK1
BUB1 (FI) CDT1
BUB1 (FI) MCM10
BUB1 (FI) PPP1CC
BUB1 (FI) PPP2CA
BUB1 (FI) CCNF
BUB1 (FI) DTL
BUB1 (FI) RCC2
BUB1 (FI) TIMELESS
BUB1 (FI) CKS2
BUB1 (FI) SKA2
BUB1 (FI) SKA3
BUB1 (FI) CLIP1
BUB1 (FI) MAPK3
BUB1 (FI) TBP
BUB1 (FI) SMC2
BUB1 (FI) SMC3
BUB1 (FI) SKA1
BUB1 (FI) CKAP5
BUB1 (FI) RRM2
BUB1 (FI) TTK
BUB1 (FI) CKS1B
BUB1 (FI) NUP98
BUB1 (FI) MAP2K1
BUB1 (FI) ESPL1
BUB1 (FI) CKAP2
BUB1 (FI) OIP5
BUB1 (FI) NUP43
BUB1 (FI) NUP85
BUB1 (FI) NUP37
BUB1 (FI) KIF14
BUB1 (FI) KIF11
BUB1 (FI) KIFC1
BUB1 (FI) RANGAP1
BUB1 (FI) KIF2B
BUB1 (FI) KIF2A
BUB1 (FI) KIF2C
BUB1 (FI) KIF15
BUB1 (FI) LMNB1
BUB1 (FI) NDC80
BUB1 (FI) KIF4A
BUB1 (FI) NDEL1
BUB1 (FI) PLK1
BUB1 (FI) MAPRE1
BUB1 (FI) GINS1
BUB1 (FI) NUSAP1
BUB1 (FI) NCAPH
BUB1 (FI) NCAPG
BUB1 (FI) PMF1
BUB1 (FI) PLK4
BUB1 (FI) RANBP2
BUB1 (FI) PPP2R1A
BUB1 (FI) PRC1
BUB1 (FI) POLQ
BUB1 (FI) MCM2
BUB1 (FI) SEC13
BUB1 (FI) DYNC1LI1
BUB1 (FI) DYNC1LI2
BUB1 (FI) DEPDC1B
BUB1 (FI) SEH1L
BUB1 (FI) MCM6
BUB1 (FI) MCM7
BUB1 (FI) NUDC
BUB1 (FI) NUF2
BUB1 (FI) MELK
BUB1 (FI) RAD21
BUB1 (FI) CHEK1
BUB1 (FI) ITGB3BP
BUB1 (FI) NSL1
BUB1 (FI) FBXO5
BUB1 (FI) HJURP
BUB1 (FI) EP300
BUB1 (FI) NEK2
BUB1 (FI) NDE1
BUB1 (FI) RPS6KA6
BUB1 (FI) RPS6KA2
BUB1 (FI) RPS6KA3
BUB1 (FI) RPS6KA1
BUB1 (FI) NUP133
BUB1 (FI) NUP160
BUB1 (FI) TRIP13
BUB1 (FI) BUB1B
BUB1 (FI) CKAP2L
BUB1 (FI) DYNLL1
BUB1 (FI) DYNLL2
BUB1 (FI) NUP107
BUB1 (FI) STAG2
BUB1 (FI) FANCI
BUB1 (FI) RPS27
BUB1 (FI) INCENP
BUB1 (FI) CENPO
BUB1 (FI) CENPT
BUB1 (FI) PAFAH1B1
BUB1 (FI) STAG1
BUB1 (FI) CENPL
BUB1 (FI) CENPK
BUB1 (FI) CENPQ
BUB1 (FI) CENPP
BUB1 (FI) CENPI
BUB1 (FI) CENPH
BUB1 (FI) CENPN
BUB1 (FI) CENPM
BUB1 (FI) DIAPH2
BUB1 (FI) CENPA
BUB1 (FI) CENPF
BUB1 (FI) CENPE
BUB1 (FI) TEX14
BUB1 (FI) DEPDC1
BUB1 (FI) ZW10
BUB1 (FI) MKI67
BUB1 (FI) CDCA5
BUB1 (FI) CDCA2
BUB1 (FI) CDCA3
BUB1 (FI) TUBA1B
BUB1 (FI) CDC42
BUB1 (FI) CDC20
BUB1 (FI) CDC23
BUB1 (FI) CDCA8
BUB1 (FI) CCNB1
BUB1 (FI) CCNB2
BUB1 (FI) CCNA2
BUB1 (FI) RACGAP1
BUB1 (FI) MIS12
BUB1 (FI) GTSE1
BUB1 (FI) CCNE1
BUB1 (FI) CCNE2
BUB1 (FI) CDC25C
BUB1 (FI) FOXM1
BUB1 (FI) PDS5A
BUB1 (FI) PDS5B
BUB1 (FI) RAD51AP1
BUB1 (FI) XPO1
BUB1 (FI) FZR1
BUB1 (FI) CDC25A
BUB1 (FI) HELLS
BUB1 (FI) SPAG5
BUB1 (FI) SPC24
BUB1 (FI) SPC25
BUB1 (FI) HMMR
BUB1 (FI) PTTG1
BUB1 (FI) CLASP1
BUB1 (FI) CLASP2
BUB1 (FI) ECT2
BUB1 (FI) TACC3
BUB1 (FI) TAOK1
BUB1 (FI) HDAC2
BUB1 (FI) DSN1
BUB1 (FI) E2F4
BUB1 (FI) ERCC6L
BUB1 (FI) VRK1
BUB1 (FI) CSNK2A2
BUB1 (FI) DYNC1H1
BUB1 (FI) DYNC1I1
BUB1 (FI) DYNC1I2
BUB1 (FI) KNTC1
BUB1 (FI) SMC1A
BUB1 (FI) EML4
BUB1 (FI) DLGAP5
NCSTN (FI) NOTCH1
NCSTN (FI) NGF
NCSTN (FI) SDC3
BUB1 (FI) RAD54L
NCSTN (FI) NGFR
NCSTN (FI) NOTCH4
NCSTN (FI) NOTCH3
NCSTN (FI) NOTCH2
NCSTN (FI) PSEN1
NCSTN (FI) TRAF6
NCSTN (FI) SORT1
NCSTN (FI) ZNF274
ZNF485 (FI) ZNF90
NCSTN (FI) YBX1
NCSTN (FI) PSENEN
NCSTN (FI) PSEN2
ZNF485 (FI) ZSCAN29
ZNF485 (FI) ZSCAN20
ZNF485 (FI) ZNF57
ZNF485 (FI) ZNF92
ZNF485 (FI) ZNF486
ZNF485 (FI) ZNF493
ZNF485 (FI) ZNF497
ZNF485 (FI) ZSCAN5A
ZNF485 (FI) ZNF524
ZNF485 (FI) ZNF502
ZNF485 (FI) ZNF564
ZNF485 (FI) ZNF562
ZNF485 (FI) ZNF808
ZNF485 (FI) ZNF519
ZNF485 (FI) ZNF512
ZNF485 (FI) ZNF510
ZNF485 (FI) ZNF708
ZNF485 (FI) ZNF791
ZNF485 (FI) ZNF771
ZNF485 (FI) ZNF784
ZNF485 (FI) ZNF575
ZNF485 (FI) ZNF574
ZNF485 (FI) ZNF581
ZNF485 (FI) ZNF713
ZNF485 (FI) ZNF653
ZNF485 (FI) ZNF662
ZNF485 (FI) ZNF664
ZNF485 (FI) ZNF597
ZNF485 (FI) ZNF671
ZNF485 (FI) ZNF683
ZNF485 (FI) ZNF682
ZNF485 (FI) ZNF658
ZNF485 (FI) ZNF613
ZNF485 (FI) ZNF626
ZNF485 (FI) ZNF629
ZNF485 (FI) ZNF621
ZNF485 (FI) ZNF585B
ZNF485 (FI) ZNF649
ZNF485 (FI) ZNF646
ZNF485 (FI) ZNF615
ZNF300 (FI) ZNF808
ZNF300 (FI) ZNF841
ZNF485 (FI) ZSCAN4
ZNF485 (FI) ZNF585A
ZNF300 (FI) ZNF485
ZNF300 (FI) ZNF615
ZNF300 (FI) ZNF33A
ZNF300 (FI) ZNF33B
IGF1R (FI) PDGFRB
IGF1R (FI) PIK3R3
IGF1R (FI) PIK3R2
IGF1R (FI) PIK3R1
IGF1R (FI) KRAS
IGF1R (FI) PIK3CD
IGF1R (FI) PIK3CB
IGF1R (FI) PIK3CA
IGF1R (FI) PDGFB
IGF1R (FI) PDGFA
IGF1R (FI) PDGFD
IGF1R (FI) PDGFC
IGF1R (FI) IGF2
IGF1R (FI) PELP1
IGF1R (FI) MDM2
IGF1R (FI) RNF41
IGF1R (FI) INSR
IGF1R (FI) PRKACA
IGF1R (FI) PRKACB
IGF1R (FI) PRKACG
IGF1R (FI) IRS2
IGF1R (FI) IRS1
IGF1R (FI) JAK2
IGF1R (FI) JAK1
IGF1R (FI) PTPN1
IGF1R (FI) PTPN6
IGF1R (FI) ITCH
IGF1R (FI) IRS4
IGF1R (FI) YWHAB
IGF1R (FI) YWHAQ
IGF1R (FI) YWHAG
IGF1R (FI) YWHAZ
IGF1R (FI) SH3GL1
IGF1R (FI) SH3GL3
IGF1R (FI) TRAF6
IGF1R (FI) SMAD3
IGF1R (FI) PRKD1
IGF1R (FI) PTPN11
IGF1R (FI) RPS6KB1
IGF1R (FI) SH3GL2
IGF1R (FI) VEGFB
IGF1R (FI) VEGFC
IGF1R (FI) VEGFA
IGF1R (FI) PRKCD
IGF1R (FI) SMURF1
IGF1R (FI) NEDD4
IGF1R (FI) TGFA
IGF1R (FI) WWP1
IGF1R (FI) ITGAV
IGF1R (FI) KITLG
IGF1R (FI) KL
IGF1R (FI) SMURF2
IGF1R (FI) MAPK3
IGF1R (FI) SH3KBP1
IGF1R (FI) ITGB1
IGF1R (FI) ITGB3
IGF1R (FI) MAP2K1
IGF1R (FI) MAP2K2
IGF1R (FI) NEDD4L
IGF1R (FI) MAPK1
IGF1R (FI) SHC4
IGF1R (FI) SHC2
IGF1R (FI) SHC3
IGF1R (FI) RRAS
IGF1R (FI) PLCB2
IGF1R (FI) PLCG2
IGF1R (FI) PLCG1
IGF1R (FI) SHC1
IGF1R (FI) SOS1
IGF1R (FI) PLCB3
IGF1R (FI) PLCB4
IGF1R (FI) PLCB1
IGF1R (FI) INS
IGF1R (FI) PTEN
IGF1R (FI) SH3GLB2
IGF1R (FI) SH3GLB1
IGF1R (FI) MET
IGF1R (FI) PGF
IGF1R (FI) RET
IGF1R (FI) PXN
IGF1R (FI) WT1
IGF1R (FI) PTK2
IGF1R (FI) NGF
IGF1R (FI) LYN
IGF1R (FI) MRAS
IGF1R (FI) RRAS2
IGF1R (FI) SP1
IGF1R (FI) SRC
IGF1R (FI) NTF4
IGF1R (FI) NRAS
IGF1R (FI) S1PR3
IGF1R (FI) NCK2
STAT4 (FI) STAT5A
STAT4 (FI) TYK2
IGF1R (FI) STAT3
IGF1R (FI) NTF3
STAT4 (FI) ZNF395
STAT4 (FI) TGFB1
STAT4 (FI) STAT6
STAT4 (FI) STAT5B
FOXM1 (FI) PTTG1
FOXM1 (FI) SPAG5
STAT4 (FI) TBX21
STAT4 (FI) ZNF467
FOXM1 (FI) RAD51AP1
FOXM1 (FI) TPX2
FOXM1 (FI) PRR11
FOXM1 (FI) GSK3A
FOXM1 (FI) TROAP
FOXM1 (FI) USF1
FOXM1 (FI) XRCC2
FOXM1 (FI) MYBL2
FOXM1 (FI) NCAPG2
FOXM1 (FI) KIF18A
FOXM1 (FI) KIF20A
FOXM1 (FI) KIF20B
FOXM1 (FI) PKMYT1
FOXM1 (FI) TOP2A
FOXM1 (FI) UBE2T
FOXM1 (FI) ZWINT
FOXM1 (FI) STIL
FOXM1 (FI) RAD54L
FOXM1 (FI) RFC5
FOXM1 (FI) MCM10
FOXM1 (FI) PBK
FOXM1 (FI) PRC1
FOXM1 (FI) TTK
FOXM1 (FI) SP1
FOXM1 (FI) TIMELESS
FOXM1 (FI) PLK1
FOXM1 (FI) RB1
FOXM1 (FI) POLQ
FOXM1 (FI) NCAPG
FOXM1 (FI) NEK2
FOXM1 (FI) PPP2R2A
FOXM1 (FI) SHCBP1
FOXM1 (FI) KIF14
FOXM1 (FI) KIF4A
FOXM1 (FI) KIF2C
FOXM1 (FI) NCAPH
FOXM1 (FI) KIF23
FOXM1 (FI) KIF22
FOXM1 (FI) KIF11
FOXM1 (FI) KIF15
FOXM1 (FI) LIN9
FOXM1 (FI) WDHD1
FOXM1 (FI) RAD51
FOXM1 (FI) KIFC1
FOXM1 (FI) MCM2
FOXM1 (FI) MELK
FOXM1 (FI) RBBP4
FOXM1 (FI) MAP2K1
FOXM1 (FI) LIN54
FOXM1 (FI) HJURP
FOXM1 (FI) TRIP13
FOXM1 (FI) MCM4
FOXM1 (FI) GTSE1
FOXM1 (FI) RACGAP1
FOXM1 (FI) LIN37
FOXM1 (FI) LIN52
DEPDC1 (FI) DEPDC1B
FOXM1 (FI) MKI67
FOXM1 (FI) ONECUT1
FOXM1 (FI) UHRF1
DEPDC1 (FI) PBK
DEPDC1 (FI) MELK
DEPDC1 (FI) NEK2
DEPDC1 (FI) SPAG5
DEPDC1 (FI) ZWINT
DEPDC1 (FI) FAM72B
DEPDC1 (FI) TTK
DEPDC1 (FI) DTL
DEPDC1 (FI) TOP2A
DEPDC1 (FI) DLGAP5
DEPDC1 (FI) ERCC6L
DEPDC1 (FI) RACGAP1
DEPDC1 (FI) SHCBP1
DEPDC1 (FI) MCM10
DEPDC1 (FI) UBE2C
DEPDC1 (FI) HMMR
DEPDC1 (FI) KIF20B
DEPDC1 (FI) MAD2L1
DEPDC1 (FI) EZH2
DEPDC1 (FI) EXO1
DEPDC1 (FI) NDC80
DEPDC1 (FI) NEIL3
DEPDC1 (FI) KIF18A
DEPDC1 (FI) KIF20A
DEPDC1 (FI) KIF15
DEPDC1 (FI) KIF14
DEPDC1 (FI) RAD51AP1
DEPDC1 (FI) ECT2
DEPDC1 (FI) KIF2C
DEPDC1 (FI) KIF23
DEPDC1 (FI) KIF4A
DEPDC1 (FI) KIF11
DEPDC1 (FI) TPX2
DEPDC1 (FI) NCAPH
DEPDC1 (FI) NCAPG
DEPDC1 (FI) HMGB2
DEPDC1 (FI) FBXO5
DEPDC1 (FI) SKA3
DEPDC1 (FI) HJURP
DEPDC1 (FI) NUSAP1
DEPDC1 (FI) PLK4
DEPDC1 (FI) GTSE1
DEPDC1 (FI) KDM3B
DEPDC1 (FI) STIL
DEPDC1 (FI) TRIP13
DEPDC1 (FI) NUF2
DEPDC1 (FI) PRC1
DEPDC1 (FI) PLK1
UBL5 (FI) WBP11
YWHAH (FI) YWHAZ
YWHAH (FI) YWHAQ
DEPDC1 (FI) FOXM1
UBL5 (FI) YBX1
UBL5 (FI) USP39
UBL5 (FI) ZNF830
UBL5 (FI) ZMAT2
YWHAG (FI) YWHAQ
UBL5 (FI) WBP4
UBL5 (FI) WDR83
UBL5 (FI) XAB2
ZNF709 (FI) ZNF799
ZNF709 (FI) ZNF763
YWHAG (FI) YWHAH
YWHAG (FI) YWHAZ
YWHAE (FI) YWHAZ
YWHAE (FI) YWHAQ
YWHAE (FI) YWHAH
YWHAE (FI) YWHAG
ZNF708 (FI) ZNF737
ZNF708 (FI) ZNF766
ZNF708 (FI) ZNF771
ZNF708 (FI) ZNF763
ZNF708 (FI) ZNF714
ZNF708 (FI) ZNF713
ZNF708 (FI) ZNF791
ZNF708 (FI) ZNF784
ZNF708 (FI) ZNF83
ZNF708 (FI) ZNF85
ZNF708 (FI) ZNF829
ZNF708 (FI) ZNF835
ZNF708 (FI) ZSCAN20
ZNF708 (FI) ZSCAN4
ZNF708 (FI) ZNF90
ZNF708 (FI) ZNF92
ZNF707 (FI) ZNF771
ZNF707 (FI) ZNF821
ZNF708 (FI) ZSCAN5A
ZNF708 (FI) ZSCAN29
ZNF707 (FI) ZSCAN5B
ZNF707 (FI) ZNF76
ZNF707 (FI) ZNF92
ZNF707 (FI) ZNF878
PSMA7 (FI) TNFRSF1B
PSMA7 (FI) TNFSF13B
PSMA7 (FI) TNKS2
ZNF707 (FI) ZSCAN22
PSMA7 (FI) UBE2E1
PSMA7 (FI) UBE2D1
PSMA7 (FI) RUNX3
PSMA7 (FI) RUNX2
PSMA7 (FI) WWP1
PSMA7 (FI) TNFSF14
PSMA7 (FI) TNFSF12
PSMA7 (FI) TNFSF11
PSMA7 (FI) TP53
PSMA7 (FI) TNKS
PSMA7 (FI) ROBO3
PSMA7 (FI) RPS27A
PSMA7 (FI) SOD1
PSMA7 (FI) SKP2
PSMA7 (FI) SKP1
PSMA7 (FI) TP73
PSMA7 (FI) RB1
PSMA7 (FI) SUFU
PSMA7 (FI) SPOP
PSMA7 (FI) SNCA
PSMA7 (FI) UBB
PSMA7 (FI) TNF
PSMA7 (FI) SHH
PSMA7 (FI) REL
PSMA7 (FI) VCP
PSMA7 (FI) VHL
PSMA7 (FI) UBD
PSMA7 (FI) UBC
PSMA7 (FI) PSMB11
PSMA7 (FI) RELB
PSMA7 (FI) RELA
PSMA7 (FI) RBX1
PSMA7 (FI) PSMD12
PSMA7 (FI) PSMD13
PSMA7 (FI) TARDBP
PSMA7 (FI) PSMB10
PSMA7 (FI) PTTG1
PSMA7 (FI) PSMD10
PSMA7 (FI) PSMD11
PSMA7 (FI) PSMD14
PSMA7 (FI) PSME2
PSMA7 (FI) PSME4
PSMA7 (FI) SPRED1
PSMA7 (FI) RNF146
PSMA7 (FI) PSMG1
PSMA7 (FI) PSMF1
PSMA7 (FI) PSME1
PSMA7 (FI) PSME3
PSMA7 (FI) PSMB5
PSMA7 (FI) PSMB8
PSMA7 (FI) PSMB7
PSMA7 (FI) PSMA8
PSMA7 (FI) PSMB1
PSMA7 (FI) PSMB4
PSMA7 (FI) PSMB3
PSMA7 (FI) PSMB6
PSMA7 (FI) PSMC4
PSMA7 (FI) PSMC6
PSMA7 (FI) PSMB9
PSMA7 (FI) PSMB2
PSMA7 (FI) PSMC1
PSMA7 (FI) PSMC3
PSMA7 (FI) PSMC2
PSMA7 (FI) PSMC5
PSMA7 (FI) PSMD5
PSMA7 (FI) PSMD8
PSMA7 (FI) PSMD7
PSMA7 (FI) PSMD9
PSMA7 (FI) PSMD1
PSMA7 (FI) PSMD4
PSMA7 (FI) PSMD3
PSMA7 (FI) PSMD6
PSMA7 (FI) TRAF3
PSMA7 (FI) TRAF2
PSMA7 (FI) PTEN
PSMA7 (FI) PSMD2
PSMA7 (FI) UBE2C
PSMA7 (FI) UBE2S
PSMA7 (FI) UBXN7
PSMA7 (FI) UCHL5
PSMA7 (FI) TNFRSF11A
PSMA7 (FI) SMURF2
PSMA7 (FI) USP14
PSMA7 (FI) UBA52
PSMA6 (FI) TP53
PSMA6 (FI) SMURF2
PSMA7 (FI) TNFRSF12A
PSMA7 (FI) TNFRSF13C
PSMA6 (FI) UBE2E1
PSMA6 (FI) UBE2D1
PSMA6 (FI) TNKS
PSMA6 (FI) TP73
PSMA6 (FI) SKP2
PSMA6 (FI) SKP1
PSMA6 (FI) SNCA
PSMA6 (FI) TNFSF13B
PSMA6 (FI) SUFU
PSMA6 (FI) SOD1
PSMA6 (FI) SPOP
PSMA6 (FI) TNFRSF1B
PSMA6 (FI) RPS3
PSMA6 (FI) RELB
PSMA6 (FI) RELA
PSMA6 (FI) RBX1
PSMA6 (FI) UBC
PSMA6 (FI) UBB
PSMA6 (FI) TNF
PSMA6 (FI) PTEN
PSMA6 (FI) TH
PSMA6 (FI) VHL
PSMA6 (FI) VCP
PSMA6 (FI) UBD
PSMA6 (FI) REL
PSMA6 (FI) RB1
PSMA6 (FI) ROBO3
PSMA6 (FI) SNCAIP
PSMA6 (FI) TNFRSF13C
PSMA6 (FI) TNFRSF12A
PSMA6 (FI) PTTG1
PSMA6 (FI) SHH
PSMA6 (FI) TRAF3
PSMA6 (FI) TRAF2
PSMA6 (FI) RPS27A
PSMA6 (FI) TNFRSF11A
PSMA6 (FI) PSME3
